国际比赛	周二016	18/10/17 09:45	2 墨西哥	0 : 1	智利 2	0 : 0	-0.25 / 2.5 / 9.5	hgc角球角球角球角球角球角球角球角球角球角球角球角球角球hgc角球角球角球hgc角球ggc进球  	8 : 4	10 : 7	析
国际比赛	4	18/06/03 08:03	墨西哥	1 : 0	苏格兰	1 : 0	-1.25 / 2.5 / 9.5	角球进球角球角球角球角球角球角球hgc角球  	3 : 0	5 : 3	析
国际比赛	78	18/06/03 03:09	爱尔兰	2 : 1	美国 3	0 : 1	-0.25 / 2.25 / 9	角球角球角球角球角球角球角球进球角球进球角球角球角球进球角球  	5 : 2	9 : 3	析
国际比赛		18/06/03 02:15	2 黑山	0 : 2	斯洛文尼亚 4	0 : 1	-0.25 / 2.0 / 8.5	角球点球角球角球角球角球角球角球角球角球进球  	2 : 1	7 : 2	析
国际比赛	周六112	18/06/03 01:43	奥地利	2 : 1	德国	0 : 1	+0.75 / 2.75 / 10.5	角球进球角球角球角球角球进球角球进球角球角球  	2 : 2	5 : 3	析
国际比赛		18/06/02 23:00	1 拉脱维亚	1 : 0	爱沙尼亚 1	0 : 0	0.0 / 2.0 / 8.5	角球角球角球角球角球进球角球角球角球  	3 : 0	5 : 3	析
国际比赛		18/06/02 22:32	肯尼亚	2 : 1	新西兰 1	1 : 1	+0.25 / 2.0 / 9	角球角球角球角球进球进球角球角球角球角球进球  	1 : 3	4 : 4	析
国际比赛	48	18/06/02 19:30	泰国	0 : 2	中国 3	0 : 1	0.0 / 2.25 / 10	角球角球进球角球角球角球角球角球角球角球角球角球进球角球  	2 : 1	7 : 5	析
国际比赛		18/06/02 05:24	1 阿尔及利亚	2 : 3	佛得角群岛 4	2 : 1	-1.0 / 2.25 / 8	角球进球角球角球进球角球进球角球角球角球进球进球角球角球角球  	4 : 1	7 : 3	析
国际比赛	周五102	18/06/02 03:06	法国	3 : 1	意大利 1	2 : 1	-1.0 / 2.25 / 10	进球角球点球进球角球角球角球角球进球hgc角球角球  	2 : 0	3 : 4	析
国际比赛		18/06/02 01:00	12 格鲁吉亚	1 : 0	马耳他 3	0 : 0	-1.25 / 2.25 / -	角球角球角球角球角球角球角球角球角球角球红牌角球角球角球点球  	9 : 1	9 : 4	析
国际比赛		18/06/01 22:32	印度	5 : 0	中华台北 1	2 : 0	-1.75 / 3.0 / 8.5	进球角球角球进球角球角球角球进球角球角球角球角球角球进球角球进球角球角球角球  	2 : 1	8 : 6	析
国际比赛	周五105	18/06/01 19:01	1 韩国	1 : 3	波黑 2	1 : 2	-0.25 / 2.25 / -	角球角球进球进球进球角球角球角球角球角球进球角球  	2 : 0	6 : 2	析
国际比赛	周五101	18/06/01 19:01	1 捷克	0 : 4	澳大利亚	0 : 1	-0.25 / 2.25 / 9	角球角球角球角球进球角球角球角球进球进球角球角球进球  	6 : 1	8 : 1	析
国际比赛	5	18/06/01 02:48	斯洛伐克	1 : 1	荷兰 1	1 : 0	+0.5 / 2.5 / 8	进球角球角球角球角球角球角球进球角球角球角球角球  	1 : 2	2 : 8	析
国际比赛	周四005	18/05/31 22:02	3 罗马尼亚	3 : 2	智利 11	1 : 1	0.0 / 2.0 / 9	进球角球红牌进球角球角球进球角球角球进球角球进球  	2 : 1	4 : 2	析
国际比赛	周三003	18/05/31 02:44	奥地利	1 : 0	俄罗斯 2	1 : 0	-0.25 / 2.25 / 8	角球角球进球角球角球角球角球角球角球角球角球  	2 : 3	4 : 6	析
国际比赛		18/05/31 00:01	爱沙尼亚	2 : 0	立陶宛 1	2 : 0	-0.25 / 1.75 / -	进球进球角球  	0 : 0	0 : 1	析
国际比赛	周三015	18/05/30 18:28	1 日本	0 : 2	加纳	0 : 1	-0.75 / 2.25 / 8.5	角球进球角球角球角球角球角球点球角球角球角球  	2 : 4	5 : 4	析
国际比赛	周二001	18/05/30 09:10	巴拿马	0 : 0	北爱尔兰	0 : 0	0.0 / 1.75 / 8.5	角球角球角球角球角球角球角球角球角球角球角球角球  	3 : 3	6 : 6	析
国际比赛	6	18/05/30 07:10	阿根廷	4 : 0	海地 2	1 : 0	-3.25 / 4.25 / 10.5	角球角球角球点球角球角球进球进球进球角球角球角球  	5 : 0	7 : 1	析
国际比赛		18/05/30 01:59	2 科索沃	3 : 0	阿尔巴尼亚 2	1 : 0	+0.75 / 2.25 / -	角球进球角球进球角球进球角球角球  	1 : 0	5 : 0	析
国际比赛		18/05/30 00:59	13 亚美尼亚	1 : 1	马耳他 2	1 : 1	-1.25 / 2.25 / 8.5	角球进球角球角球角球角球点球角球角球红牌角球角球  	2 : 3	4 : 5	析
国际比赛		18/05/30 00:02	1 阿塞拜疆	3 : 0	吉尔吉斯斯坦	1 : 0	-0.75 / 2.25 / -	角球角球进球角球角球角球角球角球角球角球角球进球角球进球角球  	5 : 1	11 : 1	析
国际比赛	周一008	18/05/29 09:03	1 墨西哥	0 : 0	威尔士 1	0 : 0	-0.75 / 2.25 / 9.5	角球角球角球角球角球角球角球角球角球角球角球角球角球角球  	5 : 1	12 : 2	析
国际比赛	4	18/05/29 06:55	2 美国	3 : 0	玻利维亚 1	1 : 0	-1.0 / 2.5 / 8.5	角球角球角球角球角球角球角球进球角球进球角球进球角球角球角球角球角球角球角球角球  	7 : 1	12 : 5	析
国际比赛	周一004	18/05/29 03:06	法国	2 : 0	爱尔兰 2	2 : 0	-1.75 / 2.75 / 9.5	角球角球角球角球角球角球进球进球角球角球hgc角球角球角球  	6 : 1	9 : 2	析
国际比赛		18/05/29 00:12	2 尼日利亚	1 : 1	刚果 2	1 : 0	-0.75 / 2.25 / 9	角球进球角球角球角球角球角球角球角球角球角球点球角球角球  	1 : 3	7 : 5	析
国际比赛		18/05/29 00:00	1 波黑	0 : 0	黑山 1	0 : 0	-0.75 / 2.5 / 8.5	角球角球角球角球角球角球角球角球角球角球角球  	5 : 3	7 : 4	析
国际比赛		18/05/28 20:02	1 肯尼亚	1 : 0	赤道几内亚 2	0 : 0	-0.75 / 2.0 / 8.5	角球角球角球角球角球进球  	3 : 1	3 : 2	析
国际比赛	80	18/05/26 19:40	中国	1 : 0	缅甸	1 : 0	-2.75 / 3.75 / -	角球角球角球角球角球角球角球进球角球角球角球角球  	7 : 1	9 : 2	析
国际比赛		18/05/25 20:01	1 肯尼亚	0 : 1	斯威士兰	0 : 0	-0.25 / 1.75 / -	角球角球角球角球进球  	0 : 1	2 : 2	析
国际比赛		18/05/21 04:00	1 约旦	3 : 0	塞浦路斯 2	2 : 0	0.0 / 2.0 / 8	角球进球角球角球进球角球角球角球角球进球  	1 : 2	3 : 4	析
国际比赛		18/05/20 00:31	1 伊朗	1 : 0	乌兹别克斯坦	1 : 0	-1.75 / 2.25 / 9	角球角球进球角球角球角球角球角球角球  	2 : 2	5 : 3	析
国际比赛		18/05/12 00:01	科威特	2 : 0	巴勒斯坦 3	1 : 0	-0.5 / 1.75 / -	角球角球进球角球角球角球角球角球角球进球角球角球角球  	2 : 6	3 : 8	析
国际比赛		18/04/18 07:32	2 特立尼达和多巴哥	0 : 1	巴拿马	0 : 0	0.0 / 2.0 / -	角球角球角球角球进球  	1 : 1	1 : 3	析
国际比赛		18/04/01 20:47	马来西亚	7 : 0	不丹	5 : 0	-3.25 / 4.75 / -	进球角球点球角球角球进球进球进球角球进球角球角球角球进球角球角球  	4 : 0	9 : 0	析
国际比赛	周二012	18/03/28 07:45	2 美国	1 : 0	巴拉圭 5	1 : 0	-0.25 / 2.25 / 9	角球点球角球角球角球角球角球  	1 : 0	5 : 1	析
国际比赛	周二009	18/03/28 03:03	3 英格兰	1 : 1	意大利	1 : 0	-0.5 / 2.0 / 10	角球角球角球角球进球角球角球角球角球角球角球点球角球  	5 : 3	8 : 3	析
国际比赛	27	18/03/28 02:32	2 卢森堡	0 : 4	奥地利 4	0 : 2	+1.5 / 2.75 / 9	进球角球角球角球进球进球角球进球角球  	3 : 0	5 : 0	析
国际比赛		18/03/28 02:18	1 斯洛文尼亚	0 : 2	白俄罗斯 2	0 : 1	-0.5 / 2.25 / 9	角球角球角球角球进球角球角球角球进球  	4 : 1	5 : 2	析
国际比赛		18/03/28 02:03	1 摩尔多瓦	1 : 2	科特迪瓦 1	0 : 2	+1.0 / 2.5 / 9	角球角球角球进球进球角球进球角球角球角球  	1 : 2	3 : 4	析
国际比赛	23	18/03/28 02:02	3 匈牙利	0 : 1	苏格兰 3	0 : 0	0.0 / 2.25 / 9.5	角球角球角球角球点球射失角球进球角球角球角球角球  	5 : 0	8 : 1	析
国际比赛	20	18/03/28 01:10	2 黑山	2 : 2	土耳其 1	1 : 2	+0.25 / 2.25 / 8.5	角球进球角球角球进球角球角球角球进球角球角球角球进球  	4 : 2	7 : 2	析
国际比赛		18/03/28 00:06	2 阿塞拜疆	1 : 1	马其顿 3	1 : 1	+0.75 / 1.75 / 8.5	点球角球角球点球角球角球角球角球角球  	3 : 2	5 : 2	析
国际比赛		18/03/28 00:05	1 科索沃	2 : 0	布基纳法索 31	0 : 0	+0.5 / 2.25 / -	角球角球角球进球红牌进球  	0 : 1	1 : 2	析
国际比赛		18/03/28 00:01	1 伊朗	2 : 1	阿尔及利亚 4	2 : 0	-0.25 / 1.75 / 8.5	角球角球进球角球进球角球角球角球进球角球角球角球角球  	3 : 2	4 : 6	析
国际比赛		18/03/27 23:03	11 肯尼亚	2 : 3	中非共和国 2	1 : 1	-0.25 / 2.0 / -	进球进球角球角球角球角球角球角球角球角球进球点球红牌角球角球进球  	0 : 6	2 : 8	析
国际比赛		18/03/27 23:00	1 亚美尼亚	0 : 1	立陶宛 4	0 : 1	-1.0 / 2.5 / 9.5	角球角球角球角球进球角球角球角球角球  	2 : 2	4 : 4	析
国际比赛		18/03/27 23:00	1 格鲁吉亚	2 : 0	爱沙尼亚 1	2 : 0	-0.75 / 2.0 / 8.5	角球进球角球角球进球角球角球角球角球角球  	3 : 2	4 : 4	析
国际比赛		18/03/27 21:09	1 乌干达	0 : 0	马拉维 1	0 : 0	-0.75 / 1.75 / 8	角球角球角球角球角球  	1 : 0	2 : 3	析
国际比赛	周二001	18/03/27 20:22	2 日本	1 : 2	乌克兰 2	1 : 1	0.0 / 2.25 / 9	gw角球角球进球角球进球角球角球  	1 : 1	3 : 2	析
国际比赛	周一004	18/03/27 02:30	11 葡萄牙	0 : 3	荷兰 2	0 : 3	-0.5 / 2.5 / 9	角球进球角球进球进球角球角球红牌角球角球角球  	2 : 0	7 : 0	析
国际比赛		18/03/27 01:03	1 阿尔巴尼亚	0 : 1	挪威 1	0 : 0	0.0 / 2.0 / 9	角球角球角球角球角球角球进球角球角球角球角球  	0 : 1	5 : 5	析
国际比赛		18/03/27 00:01	1 芬兰	5 : 0	马耳他	3 : 0	-1.75 / 2.5 / 8.5	角球角球角球进球进球角球进球角球角球角球角球角球角球角球角球角球进球角球进球角球  	4 : 3	10 : 5	析
国际比赛		18/03/27 00:01	保加利亚	2 : 1	哈萨克斯坦 1	1 : 0	-1.0 / 2.5 / -	点球角球角球角球角球进球角球进球  	1 : 2	1 : 4	析
国际比赛	周一002	18/03/26 19:36	1 威尔士	0 : 1	乌拉圭	0 : 0	+0.5 / 2.5 / 9.5	角球角球角球进球角球角球角球角球角球角球  	2 : 1	8 : 1	析
国际比赛	周一001	18/03/26 15:35	中国	1 : 4	捷克 1	1 : 0	+1.25 / 2.75 / 9.5	进球角球角球角球角球角球角球角球角球角球角球进球进球进球角球点球射失角球进球角球角球  	1 : 7	3 : 11	析
国际比赛		18/03/26 07:30	2 尼加拉瓜	3 : 3	古巴 3	2 : 1	-1.5 / 3.0 / -	进球角球进球角球进球进球角球角球角球角球进球进球  	2 : 0	3 : 3	析
国际比赛		18/03/26 06:10	2 牙买加	1 : 1	安提瓜和巴布达	0 : 0	-1.75 / 3.0 / -	角球角球角球角球角球角球进球角球角球角球角球角球进球  	1 : 5	6 : 5	析
国际比赛		18/03/26 05:05	2 多米尼加共和国	2 : 1	圣基茨和尼维斯 4	0 : 0	-0.75 / 2.5 / -	角球进球进球角球进球角球角球  	1 : 0	2 : 2	析
国际比赛		18/03/26 04:09	1 巴巴多斯	0 : 0	百慕大 1	0 : 0	-0.25 / 2.75 / -	角球角球角球角球角球角球角球  	2 : 3	2 : 5	析
国际比赛		18/03/26 00:00	1 法罗群岛队	3 : 0	列支敦士登 1	1 : 0	-0.75 / 2.0 / 9	角球角球角球进球角球角球角球角球进球角球进球  	5 : 2	6 : 2	析
国际比赛		18/03/25 23:37	2 科威特	1 : 3	喀麦隆 2	0 : 2	+0.75 / 2.0 / -	角球进球进球角球角球角球进球进球角球角球角球  	2 : 1	3 : 4	析
国际比赛		18/03/25 22:01	2 直布罗陀	1 : 0	拉脱维亚 2	0 : 0	+2.25 / 3.25 / 8.5	角球角球角球角球角球进球  	0 : 3	0 : 5	析
国际比赛		18/03/25 20:30	1 泰国	2 : 3	斯洛伐克 2	1 : 2	+0.5 / 2.25 / 8.5	角球进球角球角球角球角球角球进球进球角球角球角球ggc进球角球进球角球角球  	4 : 2	9 : 3	析
国际比赛		18/03/25 17:32	1 阿联酋	0 : 1	加蓬 1	0 : 1	-0.25 / 2.0 / 9.5	进球角球角球角球角球角球  	1 : 2	1 : 4	析
国际比赛		18/03/25 02:02	1 多哥	2 : 2	科特迪瓦	1 : 2	+0.75 / 2.25 / 9.5	角球进球进球角球角球进球角球进球角球角球  	1 : 2	1 : 5	析
国际比赛	6	18/03/25 02:01	2 以色列	1 : 2	罗马尼亚 1	0 : 0	0.0 / 2.25 / 9.5	角球角球角球角球角球角球角球进球进球角球角球角球进球角球  	1 : 3	5 : 6	析
国际比赛		18/03/25 00:06	1 肯尼亚	2 : 2	科摩洛	1 : 1	-0.25 / 1.75 / -	点球进球角球角球角球角球角球角球进球进球  	0 : 3	1 : 5	析
国际比赛		18/03/24 23:17	1 赞比亚	0 : 2	南非	0 : 1	-0.25 / 2.25 / -	角球角球进球角球角球角球角球角球角球角球角球进球  	3 : 3	7 : 3	析
国际比赛	4	18/03/24 22:59	1 格鲁吉亚	4 : 0	立陶宛 4	4 : 0	-0.5 / 2.0 / 9	角球进球进球角球点球进球角球角球角球  	2 : 0	4 : 1	析
国际比赛		18/03/24 22:01	2 博茨瓦纳	1 : 0	莱索托 2	0 : 0	-0.5 / 1.75 / -	角球角球角球角球角球角球角球角球角球进球角球  	4 : 2	6 : 4	析
国际比赛	2	18/03/24 22:00	北爱尔兰	2 : 1	韩国	1 : 1	+0.25 / 1.75 / 9	角球进球角球角球hw角球角球角球角球角球角球角球角球角球角球进球  	0 : 3	4 : 9	析
国际比赛	1	18/03/24 21:59	亚美尼亚	0 : 0	爱沙尼亚 3	0 : 0	-0.5 / 2.5 / 9	角球角球角球角球角球角球  	3 : 1	3 : 3	析
国际比赛		18/03/24 21:53	1 乌干达	3 : 1	Sao Tome e Principe 2	2 : 0	-1.75 / 2.75 / 9	角球进球角球角球进球角球角球角球角球角球角球进球进球  	3 : 0	6 : 3	析
国际比赛		18/03/24 20:13	2 安哥拉	2 : 2	津巴布韦	1 : 1	+0.25 / 2.25 / -	进球进球进球角球角球进球  	0 : 0	0 : 2	析
